LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
1903450,north butler comm school district,IA,rural-distant,1994-1995,0.523560209424084,0.261780104712042,0.785340314136126,0.0,98.4293193717278,,382,Extremely undiverse,,
1903450,north butler comm school district,IA,rural-distant,2016-2017,0.0,0.310077519379845,0.310077519379845,2.01550387596899,95.0387596899225,2.32558139534884,645,Extremely undiverse,,
1903480,alta comm school district,IA,rural-fringe,1994-1995,0.0,1.82119205298013,0.827814569536424,1.15894039735099,96.1920529801324,,604,Extremely undiverse,,
1903480,alta comm school district,IA,rural-fringe,2016-2017,0.0,0.0,2.16535433070866,18.3070866141732,77.9527559055118,1.5748031496063,508,Undiverse,,
1903510,amana comm school district,IA,,1994-1995,0.0,0.712589073634204,1.42517814726841,0.237529691211401,97.624703087886,,421,Extremely undiverse,,
1903540,ames comm school district,IA,city-small,1994-1995,0.521638330757342,7.61205564142195,4.15378670788254,2.16383307573416,85.548686244204,,5176,Undiverse,,
1903540,ames comm school district,IA,city-small,2016-2017,0.199203187250996,9.73882248782647,8.72067286409916,8.16733067729084,67.5741478530323,5.59982293050022,4518,Diverse,0.0065432549368981,Highly integrated
1903570,anamosa comm school district,IA,town-distant,1994-1995,0.0,0.3125,0.3125,0.234375,99.140625,,1280,Extremely undiverse,,
1903570,anamosa comm school district,IA,town-distant,2016-2017,0.156494522691706,1.4866979655712,2.11267605633803,1.56494522691706,94.0532081377152,0.625978090766823,1278,Extremely undiverse,,
1903630,andrew comm school district,IA,rural-distant,1994-1995,0.0,0.986842105263158,0.0,0.328947368421053,98.6842105263158,,304,Extremely undiverse,,
1903630,andrew comm school district,IA,rural-distant,2016-2017,0.0,0.0,2.3121387283237,0.0,95.9537572254335,1.73410404624277,173,Extremely undiverse,,
1903660,anita comm school district,IA,,1994-1995,0.0,0.561797752808989,0.0,0.0,99.438202247191,,356,Extremely undiverse,,
1903690,ankeny comm school district,IA,suburban-large,1994-1995,0.143737166324435,1.06776180698152,1.19096509240246,0.53388090349076,97.0636550308008,,4870,Extremely undiverse,,
1903690,ankeny comm school district,IA,suburban-large,2016-2017,0.104739460591778,2.6272148031771,2.05114776992232,4.73946059177795,86.4624247185127,4.01501265601815,11457,Undiverse,,
1903720,anthon-oto comm school distric,IA,,1994-1995,0.579710144927536,0.289855072463768,0.0,0.0,99.1304347826087,,345,Extremely undiverse,,
1903750,aplington-parkersburg comm school district,IA,rural-distant,1994-1995,0.0,0.0,0.0,0.0,100.0,,391,Extremely undiverse,,
1903750,aplington-parkersburg comm school district,IA,rural-distant,2016-2017,0.0,0.0,1.24858115777526,0.227014755959137,97.8433598183882,0.681044267877412,881,Extremely undiverse,,
1903780,ar-we-va comm school district,IA,rural-remote,1994-1995,0.0,0.0,0.0,0.0,100.0,,414,Extremely undiverse,,
1903780,ar-we-va comm school district,IA,rural-remote,2016-2017,0.440528634361234,0.0,2.20264317180617,15.8590308370044,80.6167400881057,0.881057268722467,227,Undiverse,,
1903850,north union comm school district,IA,rural-remote,1994-1995,0.570342205323194,0.380228136882129,0.0,0.190114068441065,98.8593155893536,,526,Extremely undiverse,,
1903850,north union comm school district,IA,rural-remote,2016-2017,0.263157894736842,0.789473684210526,0.263157894736842,4.47368421052632,91.5789473684211,2.63157894736842,380,Extremely undiverse,,
1903930,atlantic comm school district,IA,town-remote,1994-1995,0.590762620837809,0.644468313641246,0.859291084854995,0.644468313641246,97.2610096670247,,1862,Extremely undiverse,,
1903930,atlantic comm school district,IA,town-remote,2016-2017,0.134408602150538,2.48655913978495,0.672043010752688,4.63709677419355,91.1962365591398,0.873655913978495,1488,Extremely undiverse,,
1903960,audubon comm school district,IA,rural-remote,1994-1995,0.0,0.340136054421769,0.226757369614512,0.453514739229025,98.9795918367347,,882,Extremely undiverse,,
1903960,audubon comm school district,IA,rural-remote,2016-2017,0.0,0.0,1.13421550094518,3.78071833648393,91.6824196597353,3.40264650283554,529,Extremely undiverse,,
1904020,aurelia comm school district,IA,rural-distant,1994-1995,0.0,0.239808153477218,0.0,0.239808153477218,99.5203836930456,,417,Extremely undiverse,,
1904020,aurelia comm school district,IA,rural-distant,2016-2017,0.0,0.0,1.05263157894737,14.0350877192982,83.5087719298246,1.40350877192982,285,Undiverse,,
1904080,ahstw comm school district,IA,rural-remote,1994-1995,0.377358490566038,0.377358490566038,0.377358490566038,0.566037735849057,98.3018867924528,,530,Extremely undiverse,,
1904080,ahstw comm school district,IA,rural-remote,2016-2017,0.27063599458728,0.40595399188092,0.40595399188092,3.24763193504736,94.4519621109608,1.21786197564276,739,Extremely undiverse,,
1904200,ballard comm school district,IA,town-fringe,1994-1995,0.0,0.63391442155309,0.237717908082409,0.0792393026941363,99.0491283676704,,1262,Extremely undiverse,,
1904200,ballard comm school district,IA,town-fringe,2016-2017,0.235849056603774,0.589622641509434,1.47405660377358,2.88915094339623,94.1037735849057,0.707547169811321,1696,Extremely undiverse,,
